BOF Annual Report #,Subject,Proposed By,Action,Subject Details,Sources Cited (Subject),Proposer Details,Sources Cited (Proposer),Recommend Deeper Dive?,Recommendation Reasoning,source_sheet,subject_text,action_text,reasoning_text,proposer_text,status,technology_clusters,primary_cluster,proposer_type,year,is_approved,is_rejected,is_investigating,source_file
BOF.AR.14.1903-1904,Adoption of intrenching tool,Gen. Tasker H. Bliss.,,"The intrenching tool is a compact digging implement used by soldiers for field fortification, originally designed to let infantry quickly dig trenches. First modernized by a Danish officer in 1869 and evolved into various military-issue tools, including folding and multi-purpose versions still used today.",https://en.wikipedia.org/wiki/Entrenching_tool,He searched as Chief of Staff of the United States Army during World War I. He was a diplomat engaged in peace negotations to end the war. He was a co-signatories for the Treaty of Versailles. ,https://en.wikipedia.org/wiki/Tasker_H._Bliss,Yes,Because of the stature of the Proposer I think that further research into his involvement with The Board of Ordnance and Fortification is worth looking into.,Sheet1,Adoption of intrenching tool,nan,Because of the stature of the Proposer I think that further research into his involvement with The Board of Ordnance and Fortification is worth looking into.,Gen. Tasker H. Bliss.,Investigating,[],Other/Unclassified,Government,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Forbes range finder,Military Information Division.,,"Range finders are portable, cheap, and used to calculate the distance between the user and a distant object. Forbes range finder is likely George Forbes' rangefinder. He was a Scottish scientist and engineer. ",https://congressional-proquest-com.proxy.library.upenn.edu/congressional/result/congressional/pdfViewer?pvid=/congressional/result/pqpresultpage.gispdfhitspanel.pdflink/$2fapp-bin$2fgis-serialset$2fc$2f9$2f2$2f1$2f1956_hexdoc1-7_from_1_to_848.pdf/entitlementkeys=1234%7Capp-gis%7Cserialset%7C1956_h.exdoc.1_7,"Efforts to collect information on foreign armies led to the creation of the Military Information Division in 1885. In 1903, it moved from the Adjutant General’s Office to the Office of the Chief of Staff and became the Second Division of the General Staff.
","https://www.dvidshub.net/news/469663/war-department-stands-up-military-intelligence-section-3-may-1917#:~:text=Early%20attempts%20to%20gather%20information,Division%20of%20the%20General%20Staff.",Yes,The proposer is interesting as it was created to collect foreign intel.,Sheet1,Forbes range finder,nan,The proposer is interesting as it was created to collect foreign intel.,Military Information Division.,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Pintle hook for artillery,M. Kochnitskey.,,,,,,No,,Sheet1,Pintle hook for artillery,nan,nan,M. Kochnitskey.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Field gun,C. M. Nielsen.,,"This could be the M1902 field gun. It was the U.S. army's first nickle steel gun, quick-firing field gun with a recoil mechanism. Its predecessor was the M1897.","https://en.wikipedia.org/wiki/3-inch_M1902_field_gun#:~:text=The%20features%20of%20rifling%2C%20breech,was%2015%20rounds%20per%20minute.",,,No,,Sheet1,Field gun,nan,nan,C. M. Nielsen.,Investigating,['Artillery'],Artillery,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Rotary engine,J. E. Hartwell.,,"Rotary Engines powered much of the early aircraft. However, rotary engines were tough on early pilots who had to manipulate the fuel and air mixture and steer. These issues, and improvements in radial engines, made rotaries obsolete by the end of WW1.","https://airandspace.si.edu/explore/stories/power-and-control-air#:~:text=Rotary%20engines%20may%20look%20like,end%20of%20World%20War%20I.",,,No,,Sheet1,Rotary engine,nan,nan,J. E. Hartwell.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Small arm,Angel Chiesanovas.,,This could be in reference to the Colt 1903 Pocket Hammerless is a self-loading and semi-automatic pistol.,https://en.wikipedia.org/wiki/Colt_Model_1903_Pocket_Hammerless,,,No,,Sheet1,Small arm,nan,nan,Angel Chiesanovas.,Investigating,['Small Arms'],Small Arms,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Camera obscura,Will F. Gray. ,,,,,,No,,Sheet1,Camera obscura,nan,nan,Will F. Gray.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Torpedo defense,William E. Budd.,,Torpedo nets were used from the late 1880s through WW2 and were superseded by the anti-torpedo bulge. The nets were hung from the defending ship.,https://en.wikipedia.org/wiki/Torpedo_net,,,No,,Sheet1,Torpedo defense,nan,nan,William E. Budd.,Investigating,['Explosives'],Explosives,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Air ship,D. M. Elder. ,,"Air ships are lighter than air and steerable air crafts, dirigibles. These were created right before the Wright brothers invented the airplane.","https://en.wikipedia.org/wiki/Airship, https://patents.google.com/patent/US817442A/en",,,No,,Sheet1,Air ship,nan,nan,D. M. Elder.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Do,J. L. Spence. ,,"Air ships are lighter than air and steerable air crafts, dirigibles. These were created right before the Wright brothers invented the airplane.","https://en.wikipedia.org/wiki/Airship, https://patents.google.com/patent/US817442A/en",,,No,,Sheet1,Do,nan,nan,J. L. Spence.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Range finder,B. R. H. Taylor. ,,,,,,No,,Sheet1,Range finder,nan,nan,B. R. H. Taylor.,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Armored horse car,A. R. Thurlow.,,,,,,No,,Sheet1,Armored horse car,nan,nan,A. R. Thurlow.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Laminated armor plate,T. Myrengen.,,"Laminated armor plates did not lead to any improvements in the iron armor, and single plates were preferred. Laminated armor was used in the Civil War, but only out of necessity.  ",https://en.wikipedia.org/wiki/Iron_armour,,,No,,Sheet1,Laminated armor plate,nan,nan,T. Myrengen.,Investigating,['Armor and Protection'],Armor and Protection,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Air ship,Lewis C. Boswell. ,,"Air ships are lighter than air and steerable air crafts, dirigibles. These were created right before the Wright brothers invented the airplane.","https://en.wikipedia.org/wiki/Airship, https://patents.google.com/patent/US817442A/en",,,No,,Sheet1,Air ship,nan,nan,Lewis C. Boswell.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,6-pounder semi-automatic gun and mount,American and British Manufacturing Co. ,,"The U.S. Army used the Hotchkiss 6-pounder, sometimes called a ""2.24-inch gun"" at the time. It needed lighter guns to support coastal defenses, especially to help protect against infantry attacks in the 1890s.",https://en.wikipedia.org/wiki/QF_6-pounder_Hotchkiss#US_Army_service,"The company was founded in 1902. They manufactured firearms, ammunition, steam engines, hot-bulb engines, automobile engines, marine engines, and repairs.",https://de.wikipedia.org/wiki/American_%26_British_Manufacturing_Corporation,No,,Sheet1,6-pounder semi-automatic gun and mount,nan,nan,American and British Manufacturing Co.,Investigating,['Artillery'],Artillery,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Ammunition for test of 6-pounder guns ,Chief of Ordnance. ,,"The U.S. Army used the Hotchkiss 6-pounder, sometimes called a ""2.24-inch gun"" at the time. It needed lighter guns to support coastal defenses, especially to help protect against infantry attacks in the 1890s.",https://en.wikipedia.org/wiki/QF_6-pounder_Hotchkiss#US_Army_service,"William Crozier was the chief of the ordnance. This was an elite group of officers who were responsible for designing, testing, and supplying arms and equipment for the army.","“William Crozier 1876,” West Point Association of Graduates.",No,,Sheet1,Ammunition for test of 6-pounder guns,nan,nan,Chief of Ordnance.,Investigating,[],Other/Unclassified,Government,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Blast meters,Capt. E. H. Schulz.,,,,,,No,,Sheet1,Blast meters,nan,nan,Capt. E. H. Schulz.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,"Timing devices, payment for",G. H. Powell. ,,,,George H. Powell was a U.S. Ordnance Board lieutenant who designed the Powell Device.,https://www.historicalfirearms.info/post/95135586074/powell-device-luger-in-1903-the-us-army-was,No,,Sheet1,"Timing devices, payment for",nan,nan,G. H. Powell.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,"Artillery projectiles, kinds",Capt. C. D. Parkhurst. ,,,,Parkhurst was frontier cavalryman turned artillery officer. He served as both a combat leader and instructor and later led strategic coastal forts during the early 1900s,https://penelope.uchicago.edu/Thayer/E/Gazetteer/Places/America/United_States/Army/USMA/Cullums_Register/2422*.html,No,,Sheet1,"Artillery projectiles, kinds",nan,nan,Capt. C. D. Parkhurst.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Photographic apparatus,G. H. Powell. ,,,,George H. Powell was a U.S. Ordnance Board lieutenant who designed the Powell Device.,https://www.historicalfirearms.info/post/95135586074/powell-device-luger-in-1903-the-us-army-was?,No,,Sheet1,Photographic apparatus,nan,nan,G. H. Powell.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,"Contract for 6-inch gun, change",Bethlehem Steel Co. ,,"The 6-inch gun M1897 and its variants (M1900, M1903, M1905, M1908, and M1/T2) were coastal artillery used to defend U.S. seaports from 1897 - 1945. Operated mainly by the Army Coast Artillery Corps, they were mounted on disappearing or pedestal (barbette) carriages, and many were later remounted on shielded barbette carriages during World War II.",https://en.wikipedia.org/wiki/6-inch_gun_M1897,"Bethlehem Steel was established in 1899. Charles M. Schwab, former president of Carnegie Steel and U.S. Steel, and Joseph Wharton, Wharton School founder, proposed the reorganization that became Bethlehem Steel Corporation in 1904. The company they launched soon became one of the United States’ most influential defense and shipbuilding firms, shaping national industrial capacity well into the 20th century.","https://en.wikipedia.org/wiki/Bethlehem_Steel#:~:text=In%201899%2C%20Bethlehem%20Steel%20Company,by%20the%20Bethlehem%20Iron%20Company.",No,,Sheet1,"Contract for 6-inch gun, change",nan,nan,Bethlehem Steel Co.,Investigating,['Artillery'],Artillery,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,"Tests of deck armor, report",Artillery committee.,,"It was during this time period that modern naval construction ideas were really developed. From 1887–1903 armor ruled because guns and torpedoes were weaker and battles were fought at close range. After 1903, better guns and shells regained the upper hand, yet ship designs stayed much the same until about 1917.",https://www.usni.org/magazines/proceedings/1922/july/military-characteristics-and-ordnance-design,,,No,,Sheet1,"Tests of deck armor, report",nan,nan,Artillery committee.,Investigating,['Armor and Protection'],Armor and Protection,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,"Works of Bethlehem Steel Co., report",Do. ,,,,,,No,,Sheet1,"Works of Bethlehem Steel Co., report",nan,nan,Do.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Air ship,W. S. Piety. ,,"Air ships are lighter than air and steerable air crafts, dirigibles. These were created right before the Wright brothers invented the airplane.","https://en.wikipedia.org/wiki/Airship, https://patents.google.com/patent/US817442A/en",,,No,,Sheet1,Air ship,nan,nan,W. S. Piety.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Automatic pistol,Small Arms and Machine Factory Co.,,This could be in reference to the Colt 1903 Pocket Hammerless is a self-loading and semi-automatic pistol.,https://en.wikipedia.org/wiki/Colt_Model_1903_Pocket_Hammerless,,,No,,Sheet1,Automatic pistol,nan,nan,Small Arms and Machine Factory Co.,Investigating,['Small Arms'],Small Arms,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Sight for small arms,S. S. Shrapnel.,,,,,,No,,Sheet1,Sight for small arms,nan,nan,S. S. Shrapnel.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Indirect sighting,W. D. Bowman.,,,,,,No,,Sheet1,Indirect sighting,nan,nan,W. D. Bowman.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Gas engine,A. R. Coleman.,,"In 1903 the Wright Brothers built a lightweight, 4 cylinder gasoline engine for the Wright Flyer. This engine, was crucial for achieving the first successful powered, sustained, and controlled flight of a heavier-than-air aircraft. ",https://www.wright-brothers.org/Information_Desk/Just_the_Facts/Engines_&_Props/1903_Engine.htm,,,Yes,The gas engine was used to create the Wright Brothers' first plane.,Sheet1,Gas engine,nan,The gas engine was used to create the Wright Brothers' first plane.,A. R. Coleman.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Trench digging machine,Walter Cole.,,,,,,No,,Sheet1,Trench digging machine,nan,nan,Walter Cole.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Dirigible torpedo,Herman Cole.,,Brennan wire-guided torpedo was a self-propelled weapon that stayed just below the surface and was steered from a land station by paying out two thin steel wires. It was a foreign import. Irish-born inventor Louis Brennan patented the system in 1877.,https://en.wikipedia.org/wiki/Brennan_torpedo?utm,,,No,,Sheet1,Dirigible torpedo,nan,nan,Herman Cole.,Investigating,['Explosives'],Explosives,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Portable bridge,Henri Magnin. ,,,,,,No,,Sheet1,Portable bridge,nan,nan,Henri Magnin.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Instrument for measuring depth of ocean,W. J. Woods. ,,,,,,No,,Sheet1,Instrument for measuring depth of ocean,nan,nan,W. J. Woods.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Air ship,Alonzo L. d'Spain.,,"Air ships are lighter than air and steerable air crafts, dirigibles. These were created right before the Wright brothers invented the airplane.","https://en.wikipedia.org/wiki/Airship, https://patents.google.com/patent/US817442A/en",,,No,,Sheet1,Air ship,nan,nan,Alonzo L. d'Spain.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,"Luger pistol, tests at Fort Riley, shipment",Chief of Ordnance. ,,Luger pistol is a toggle locked recoil semi-automatic pistol. It was produced in several nations from 1898-1949. The first production was by the German Navy. ,https://en.wikipedia.org/wiki/Luger_pistol,"William Crozier was the chief of the ordnance. This was an elite group of officers who were responsible for designing, testing, and supplying arms and equipment for the army.","“William Crozier 1876,” West Point Association of Graduates.",No,,Sheet1,"Luger pistol, tests at Fort Riley, shipment",nan,nan,Chief of Ordnance.,Investigating,"['Small Arms', 'Fortification and Engineering']",Small Arms,Government,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Delivery of material under manufacture,Bethlehem Steel Co. ,,,,"Bethlehem Steel was established in 1899. Charles M. Schwab, former president of Carnegie Steel and U.S. Steel, and Joseph Wharton, Wharton School founder, proposed the reorganization that became Bethlehem Steel Corporation in 1904. The company they launched soon became one of the United States’ most influential defense and shipbuilding firms, shaping national industrial capacity well into the 20th century.","https://en.wikipedia.org/wiki/Bethlehem_Steel#:~:text=In%201899%2C%20Bethlehem%20Steel%20Company,by%20the%20Bethlehem%20Iron%20Company.",No,,Sheet1,Delivery of material under manufacture,nan,nan,Bethlehem Steel Co.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,6-pounder high-power gun,Do. ,,"The U.S. Army used the Hotchkiss 6-pounder, sometimes called a ""2.24-inch gun"" at the time. It needed lighter guns to support coastal defenses, especially to help protect against infantry attacks in the 1890s.",https://en.wikipedia.org/wiki/QF_6-pounder_Hotchkiss#US_Army_service,"Bethlehem Steel was established in 1899. Charles M. Schwab, former president of Carnegie Steel and U.S. Steel, and Joseph Wharton, Wharton School founder, proposed the reorganization that became Bethlehem Steel Corporation in 1904. The company they launched soon became one of the United States’ most influential defense and shipbuilding firms, shaping national industrial capacity well into the 20th century.","https://en.wikipedia.org/wiki/Bethlehem_Steel#:~:text=In%201899%2C%20Bethlehem%20Steel%20Company,by%20the%20Bethlehem%20Iron%20Company.",No,,Sheet1,6-pounder high-power gun,nan,nan,Do.,Investigating,['Artillery'],Artillery,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,"Test of 6-inch wire guns, program",Chief of Ordnance.,,"The 6-inch gun M1897 and its variants (M1900, M1903, M1905, M1908, and M1/T2) were coastal artillery used to defend U.S. seaports from 1897 - 1945. Operated mainly by the Army Coast Artillery Corps, they were mounted on disappearing or pedestal (barbette) carriages, and many were later remounted on shielded barbette carriages during World War II.",https://en.wikipedia.org/wiki/6-inch_gun_M1897,"William Crozier was the chief of the ordnance. This was an elite group of officers who were responsible for designing, testing, and supplying arms and equipment for the army.","“William Crozier 1876,” West Point Association of Graduates.",No,,Sheet1,"Test of 6-inch wire guns, program",nan,nan,Chief of Ordnance.,Investigating,[],Other/Unclassified,Government,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Horizontal base range finder,Bethlehem Steel Co. ,,,,"Bethlehem Steel was established in 1899. Charles M. Schwab, former president of Carnegie Steel and U.S. Steel, and Joseph Wharton, Wharton School founder, proposed the reorganization that became Bethlehem Steel Corporation in 1904. The company they launched soon became one of the United States’ most influential defense and shipbuilding firms, shaping national industrial capacity well into the 20th century.","https://en.wikipedia.org/wiki/Bethlehem_Steel#:~:text=In%201899%2C%20Bethlehem%20Steel%20Company,by%20the%20Bethlehem%20Iron%20Company.",No,,Sheet1,Horizontal base range finder,nan,nan,Bethlehem Steel Co.,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Seven-inch plate for test,Committee of Board. ,,"A 7-inch-thick steel armor plate for ballistic trials. The Endicott coastal-defence program was costing millions. By 1903 the Chief of Ordnance wanted proof that thinner, cheaper plates could survive direct hits before he signed more contracts. The 7-inch test would show whether a partly hardened face could equal the thicker homogeneous armor then in service.",https://eugeneleeslover.com/ENGINEERING/Fullam/Fullam_Hart_COMPLETE_Pg_356a-390.pdf,,,No,,Sheet1,Seven-inch plate for test,nan,nan,Committee of Board.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,"Deck armor tests, report",Ordnance Board. ,,"It was during this time period that modern naval construction ideas were really developed. From 1887–1903 armor ruled because guns and torpedoes were weaker and battles were fought at close range. After 1903, better guns and shells regained the upper hand, yet ship designs stayed much the same until about 1917.",https://www.usni.org/magazines/proceedings/1922/july/military-characteristics-and-ordnance-design,,,No,,Sheet1,"Deck armor tests, report",nan,nan,Ordnance Board.,Investigating,['Armor and Protection'],Armor and Protection,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,"Weldon range finder, alteration, report",Field artillery board.,,,,,,No,,Sheet1,"Weldon range finder, alteration, report",nan,nan,Field artillery board.,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Experimental plotting board,Capt. R. P. Davis. ,,,,,,No,,Sheet1,Experimental plotting board,nan,nan,Capt. R. P. Davis.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Incendiary shell,W. S. Randolph. ,,,,"Wallace Randolph was a United States Army major general who enlisted as a private at the start of the Civil War. He became the first Chief of Artillery. In 1903 the War Department was reorganized and set up a new joint board, General Randolph was appointed as one of its four Army members.",https://en.wikipedia.org/wiki/Wallace_F._Randolph,No,,Sheet1,Incendiary shell,nan,nan,W. S. Randolph.,Investigating,['Explosives'],Explosives,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Covering torpedo boards with mirrors,L. F. Michaelis. ,,,,,,No,,Sheet1,Covering torpedo boards with mirrors,nan,nan,L. F. Michaelis.,Investigating,['Explosives'],Explosives,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Program for test of McClean 1-pounder gun,Chief or Ordnance. ,,"This is gas-operated machine cannon, one-Pounder. This gun also incorporated a recoil-reducing muzzle brake.","https://www.history.navy.mil/our-collections/photography/numerical-list-of-images/nhhc-series/nh-series/NH-73000/NH-73399.html#:~:text=Title:%20McClean%20gas%2Doperated%20machine,Original%20Medium:%20BW%20Photo","William Crozier was the chief of the ordnance. This was an elite group of officers who were responsible for designing, testing, and supplying arms and equipment for the army.","“William Crozier 1876,” West Point Association of Graduates.",No,,Sheet1,Program for test of McClean 1-pounder gun,nan,nan,Chief or Ordnance.,Investigating,['Artillery'],Artillery,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Submarine boat,Edward Gardner. ,,"Might be in reference to the Royal Navy’s A-class submarines. The 57 m-long craft was built by Vickers (1902-1905). Despite frequent mishaps, they provided Britain’s wartime under-sea arm, serving in coastal defense and training through World War I",https://en.wikipedia.org/wiki/A-class_submarine_(1903),,,No,,Sheet1,Submarine boat,nan,nan,Edward Gardner.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Triangle fort,F. Olson.,,,,,,No,,Sheet1,Triangle fort,nan,nan,F. Olson.,Investigating,['Fortification and Engineering'],Fortification and Engineering,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Dirigible torpedo,S. N. Stewart. ,,Brennan wire-guided torpedo was a self-propelled weapon that stayed just below the surface and was steered from a land station by paying out two thin steel wires. It was a foreign import. Irish-born inventor Louis Brennan patented the system in 1877.,https://en.wikipedia.org/wiki/Brennan_torpedo?utm,,,No,,Sheet1,Dirigible torpedo,nan,nan,S. N. Stewart.,Investigating,['Explosives'],Explosives,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Bullets,H. H. Holmes.,,,,,,No,,Sheet1,Bullets,nan,nan,H. H. Holmes.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Projectile,C. T. Daniel.,,,,,,No,,Sheet1,Projectile,nan,nan,C. T. Daniel.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Rotary steam engine,J. E. Hartwell.,,"Rotary Engines powered much of the early aircraft. However, rotary engines were tough on early pilots who had to manipulate the fuel and air mixture and steer. These issues, and improvements in radial engines, made rotaries obsolete by the end of WW1.","https://airandspace.si.edu/explore/stories/power-and-control-air#:~:text=Rotary%20engines%20may%20look%20like,end%20of%20World%20War%20I.",,,No,,Sheet1,Rotary steam engine,nan,nan,J. E. Hartwell.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Field guns on revolving platform,C. F. Nielsen.,,"The field-gun carriage M1903 was a fixed pedestal or barbette-style mount made by the U.S. Army for rapid-firing coastal defense guns. It was designed for permanent emplacements, allowing 360-degree traverse and elevation control to track fast naval targets like torpedo boats. It remained in service through WWII.",https://en.wikipedia.org/wiki/3-inch_gun_M1903,,,No,,Sheet1,Field guns on revolving platform,nan,nan,C. F. Nielsen.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Aerial navigation,Robert Stevenson.,,This could be reference to the Wright Brothers plane that made the first sustained flight in 1903. ,"https://en.wikipedia.org/wiki/Wright_Flyer#:~:text=The%20Wright%20Flyer%20(also%20known,the%20pioneer%20era%20of%20aviation.",,,No,,Sheet1,Aerial navigation,nan,nan,Robert Stevenson.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
BOF.AR.14.1903-1904,Air ship,S. D. Mott.,,"Air ships are lighter than air and steerable air crafts, dirigibles. These were created right before the Wright brothers invented the airplane.","https://en.wikipedia.org/wiki/Airship, https://patents.google.com/patent/US817442A/en","Author and inventor. He published an article titled ""Suggestions in Mechanisms. Some Curious Geometric Properties of Articulated Levers"". ",https://www.scientificamerican.com/article/suggestions-in-mechanisms/,No,,Sheet1,Air ship,nan,nan,S. D. Mott.,Investigating,[],Other/Unclassified,Private,1903,0,0,1,Copy of Subjects Considered 1903-1904.xlsx
